dr7objid,asset_id,gz2_class
587739376691446009,123545,Er
587738946137882751,114758,Sc
587722983905820963,245772,SB
587729158447235418,30756,Er
587725471206080657,7358,SB
587736585518449050,94574,Sb
587742549599125629,171418,Sb
587731501337215065,44310,SB
587731870706368628,47121,Ser
587735042538733795,77525,Sc
587742013301129479,163424,Sc
588010358541648071,195589,SB
587725551735865521,9687,Ec
587733603722068273,70112,SB
587739406803009636,127150,Sc
587732703404294273,60746,SB
587739405706395839,125604,Sb
587732153640485053,52772,Ec
587738410335207635,110801,Ei
587738197188018425,258111,Ec
587739721905537114,139326,Ec
587742062673789090,169168,Sc
588009371223654424,193987,Ei
587728669876289791,24384,Er
587729776901816472,38984,SB
587734623251071127,73818,Er
587734691962224831,74267,Er
587736975808921800,103253,Ser
587739407833759962,128029,Sc
587742014340333732,164144,Er
587742062128529666,168417,SB
588017566560420010,209883,Ei
587738410327474255,110656,Er
588848900993253453,245016,SB
587725469592846553,6780,SB
587726101485977720,20877,Sb
587728309636694159,23722,Er
587739156581056622,120872,Ei
587739407834546339,128032,Ei
588017702391971952,215708,Sc
587727942953795940,22206,SB
587726102019965141,21103,Er
588017721176621167,220490,Sc
588298664651718676,241530,Ei
587742061587529974,167545,SB
587745540507172958,188659,SB
587742061068746767,167011,Ei
587739407868756109,128464,Ei
587742953860759665,185287,SB
587741727657492603,159711,Sc
587741532783247481,152377,Ei
588017605759074315,212842,Er
587731680121520235,45645,Ei
587737810646270094,257655,Sc
587732576701579382,56474,Ser
587739405704495316,260015,Sc
587742062149763150,264899,SB
587726100947992822,20613,Sc
587734948582326497,254500,Er
587736477596778842,88975,Er
587726015069421743,15300,SB
587738615411441752,113646,Ser
587742191522480320,171300,Sc
588017111288578207,269575,SB
587732579379249345,57737,Er
587733409908129904,66887,Er
587726032800317665,18944,Er
588017979447050308,228775,SB
587726033859313763,20019,Sc
588017992301936721,231369,Er
587739706333462710,134992,Ei
587742576455909563,175720,Ei
587731511547461753,282311,Ei
588848901007016125,245233,Ei
587736919431578013,100865,SB
587739407337259013,127859,SB
587733425481711697,68251,SB
587730847964004681,274761,Er
587741532234055789,151768,Sb
588011096725520562,199314,Sc
587739810500051230,140744,Ser
588007005805281610,192709,Ser
587736940913164483,101726,Sb
587732483803775182,55167,Er
587733080811307175,253087,SB
587742060546621594,166471,Er
587738065655955764,107441,Sc
587736541478191113,90740,Ei
588016839637008619,269290,Sc
587725552807837839,10334,Sb
587731173845434965,275679,Ei
587739406260568068,126316,SB
587735742616043608,87575,Sc
587729387157258489,34868,Sb
587728666117865708,24069,Er
588011217527832754,201078,SB
587726016148406440,16218,SB
587741726050812029,159166,Sc
587742609726963790,177431,Ei
587739152818438362,120542,Ei
588013383816118398,204801,Sc
587742550155919990,171915,Ser
587736546849325342,93140,SB
588848899906994188,243226,SB
588017702937297067,216463,Sc
587734623784272032,73896,Ec
587732771584475354,252865,Sc
587738568165425238,111683,Ei
587735348550762859,81145,Ser
587731521208123562,44681,Sd
587732483816620282,55353,Er
588007003633680501,190598,Ei
587728669341712560,24308,Ser
587736585500622958,94246,Sc
587739719214497900,137130,Er
587733410455945369,67186,Sen
587726016163545485,16470,Sb
588848900994105440,245029,Er
588010878761238638,197907,Ec
587742773476589700,180908,SB
588295842853159034,238653,Sb
587732771574186219,62280,Sc
587732049482612854,49937,Ei
587732771036070026,61753,SB
588017116122644578,209070,SB
588007005771333833,267715,Sb
588848899933405420,243635,SB
587739380989231172,124653,Ser
587742578062131284,265792,Sen
587739305289777304,123101,Ei
587728930267529263,27219,Ei
587728668271575218,24123,SB
587742014890639516,164955,Ei
587741489838161979,150198,Ser
588013382203146319,269080,SB
587739709014016155,261408,Sc
588009372839837793,194357,Ei
587736941451018351,101914,Sb
587731869087891539,46323,Er
587733080814190634,64482,Er
587742575916089475,265643,Sen
587731892189855830,49444,Sb
587728309638987941,23761,Ei
588848900452974785,244191,SB
587725550665596960,246593,Ei
588010878769692837,198035,Ei
587736753540825192,96710,Sa
587729409151140308,249732,SB
588016891711324273,206984,Ei
587735696453664840,86843,Sc
587732482754412670,251980,Sc
587725040089890911,4267,Sc
587745539984064732,188617,SB
587738568702820465,111947,Ser
587731521740079357,44842,SB
588007004160917631,267568,Ec
588009366942974049,193291,Sc
587728308025950365,23099,Sc
587733608017690912,71630,SB
587742013289005297,264302,Sc
587738574071791668,113368,Ei
587735743696142496,88164,Er
587732581519130745,58066,SB
587734948057448666,76426,Sc
587731185118412992,276122,Ei
587733397564883121,65618,SB
588016892248129698,207170,Sc
587725552283877480,10200,Sb
587736477593370860,88890,Er
587732156852535642,53049,Sc
587742550151528821,171869,Sb
588007005798531193,192593,SB
588017113975160917,208663,Ei
587725551731671296,9626,Sc
587742013261873442,162837,Sc
587735696444227681,255592,Sc
587742189363724402,169909,Sb
587739706336149666,135067,Sb
587741391571189885,148577,Sb
587728906099097920,26621,Sc
587735743688999167,88036,Ei
588848900436000809,273636,Sd
587722984429322408,1778,Sc
587739115778277626,119003,Sb
587725819099545681,247122,Ei
587741816769872088,160337,Sc
587733409912848493,66964,Ser
588015510364618758,295191,SB
587739609707905111,132680,Ei
587726033305272508,19110,Sc
587735348012253691,80625,Sc
588297863655391317,239343,A
587729777988337912,39642,Sc
587731513150144670,284349,SB
588848898855272684,242243,Sb
587739843776282759,144419,SB
587724649800138891,3128,Sc
587742578053415020,176603,SB
587725817499222220,12856,Er
588848900463329371,244372,Ei
587742888898986002,184420,Sc
587733432997642657,253627,SB
587730021716197626,41006,Sb
587728930798371169,27327,Ser
587741490352554380,262936,Ser
588017948810149968,224847,SB
587742551753687228,172765,Ei
587736783069446342,97408,Ei
587742954398154861,185312,Sa
587733439970279572,69065,SB
587732769983889532,61224,Ei
587730021714690213,40962,SB
587731891650363499,49255,Sc
587730021715869893,40990,Ser
587736543090114811,256128,Sc
587736478668423404,89469,Sc
588297863646150782,239210,Sen
587733410992029837,67418,Sb
587739708491104503,136898,Sb
587731870706434234,47125,Sb
587741532782133340,152361,SB
587741600953139341,154098,Sen
588298663043268751,241015,Ser
588017626159710272,214105,SB
587736813131727091,256822,Sc
587741708337020933,156160,Sb
587739609702989930,132625,Ei
588013382738968654,203987,Ei
587729971254198276,40639,Ei
587738618103136310,114632,Er
587728949586690257,28733,Sb
587738946134802511,258685,Sc
588010878232887315,197754,Ec
587732701784113357,59460,Sc
587742568397930551,173707,SB
588018055659389114,232455,Sc
587745402533970158,267140,Sc
588010878767136973,198005,Sb
587725075532021905,5535,Er
587736542024892456,91250,Sc
587734305417986372,287391,Sc
587736618790027568,95334,SB
588011124116488364,268692,SB
587742774568419434,266458,Sen
587732049481760853,49931,Er
588009368009900180,193532,SB
587742549603451059,171492,Sc
587733081349488712,64803,Sc
587735428547346444,82395,Ei
588848899365863679,242451,SB
587732772113219781,62827,Sb
587738195042697442,108739,SB
588017990148882513,229639,Er
587739610231799894,132844,Sc
587742012762816753,162757,Sen
587733397562523824,65586,Ei
588023046938689892,235471,Er
587742775634886691,182366,Ei
587725589847670817,11261,Er
587744874791764152,186111,Er
587725473344848019,7556,Sc
587735042536636686,77489,Sc
587742061608435752,167851,Sc
587725816961433775,247024,Sc
587738372745658706,110023,Sb
588011124650279010,200583,Sc
587742626908930177,178963,Ei
587739827676446804,143081,Ei
587742578067243229,176790,Er
587731868557574320,46217,SB
587738616493244501,114157,Er
587726102031958294,21344,SB
587726100953039056,20725,Ei
587736479203655896,89752,Ei
588017722254360684,221015,Sc
588007005792436363,192532,SB
588015509270626538,291840,SB
587736618789306728,95307,Sc
587725994110091448,14358,Ser
587725816426856880,12255,Er
587722982292324493,413,SB
587725075529072837,5497,Ser
587731873388429632,47501,Sb
587728677929615529,248442,Sb
587732577239761072,56707,Er
587736477050601634,88462,Sb
587735661015400535,83529,SB
588009372831121532,194267,SB
587731681191329869,45913,Ei
587739376154837390,123368,Sc
588017627243086000,215013,Sb
587724649793716337,3026,Ei
588007005778804887,192443,Ei
587741829657985154,161684,Ei
587735349637677332,82127,SB
587733441056407727,69434,Ei
588013381672108082,203239,Sc
587726100417216677,20536,Er
587739098602733640,118247,Sb
587731889502224511,48580,Sc
587742061625671991,168143,Ser
587738065656086577,257804,Sd
588017979414544539,228265,Ei
588007005770088667,192310,Ei
588018055645823150,232281,Er
587742060522242186,166119,SB
587742551212556537,172330,Ec
587739609707053143,132662,SB
587735696449274032,86783,Ei
587725591460053299,11492,Ei
587731868557705384,46225,Er
587725819104526515,13652,Sc
587736899575283933,99789,Ei
587731912037236986,49507,Er
587741828043309347,161185,Sb
587729408609157297,36045,Sb
587741725500702894,158823,Ei
588848899371040920,242538,Ei
588017605771264148,270169,Sc
587739407329394761,127708,Er
587728309638070305,23743,Er
587739096449155213,117451,Ser
588017977813434416,271658,Er
588015508745617573,291216,Sc
587732482195128599,53672,Er
587741533321625680,152920,SB
587736546311143682,92840,Ei
587735348036960323,81028,Sc
587735661551157414,83668,SB
587742014902698053,165108,Er
587729387151032373,34764,Ei
587741422172897490,149349,Ser
587731890574393517,48894,Sb
587742774554132584,266422,Sc
587732772663001171,63434,Sc
588007005805281698,192710,Ser
587737826755477666,107074,Ei
587739811026763943,140996,Er
587739380455637056,124472,SB
587730847964136221,274766,Sd
587739827130138786,142412,Sen
587725473882439790,7606,Er
587735743155995049,87871,Ei
587739407854600227,128266,Sb
587736809912402112,98717,Sc
587736585509863438,94412,SB
588295840708886626,238109,Ser
587742062170669416,169018,Ei
587733398110273748,66063,Er
587736808835383386,98360,Er
587732577759723979,56761,SB
587725576962113772,10873,Ei
587725575886340277,10608,SB
587725590386246026,11367,SB
588016878293287143,206063,Er
587739843770777738,144295,Sc
587742576992059621,176063,Er
587736542012571770,91017,Sc
587736915141001306,100028,Sc
588023240741814536,236143,Er
587736541485596945,90867,Er
587738946679996582,115225,Sb
587736620394873019,256475,Sc
587742576448962734,175565,Ei
588017947211006082,224061,Sc
587745539977248960,188513,Sc
587738066188435896,107652,Sb
587742592546373676,177180,Er
587742865283154071,184169,Sc
587726014542708862,15021,Ei
588297863381581982,239025,Sc
587733604260380875,70501,Ser
587734894362034253,76102,Ser
587735666922029210,85679,Er
587728919521853540,27072,Er
587741828048289914,161267,Sc
587742774561931481,181758,SB
588017978346045505,226637,Ei
587742061082771506,167208,Sc
588848899375694011,242595,Sc
587739810490941664,140527,SB
588017111287988355,208051,Er
587742013810409679,163603,SB
587735349633351728,82052,Sb
587733412061839504,67837,SB
587738615948705906,113814,Ei
587742551765483907,172951,Sd
587735666914033795,85554,Sc
587742575366701156,174850,SB
587741830733365383,161934,Sc
587739407859056824,128322,Sb
587731887351857221,251233,Sb
588848900966777145,244579,SB
588011102104977552,199629,Ei
587729387150442579,34754,Er
587737826214936630,106806,Er
588017705084977244,270903,Ser
587741829118296198,161485,SB
587739721386557899,139183,Sc
587739407832056201,127998,Ei
588023668098531511,236348,SB
587742013807001763,264341,Ser
587742572686344346,174439,Er
587742775635279955,182373,Ei
587739302609092717,122247,Ei
587739646742691926,133735,Sen
587742015430918256,165523,Sc
587732580978786437,57891,SB
587739708482453646,136763,Ser
587739630633681086,133311,Er
588017567637962878,210329,Sd
587725551739535482,9734,Er
588018090548527539,233808,Sen
588017605237997697,212618,Er
587739707957772334,136552,Er
587742550692593769,172250,Ei
587736541491429801,90980,Sc
587742014351540376,164306,Sc
587741816249057426,160267,SB
587729386620321888,34498,Sc
587729970720604419,40533,Ei
587739382062710964,125117,SB
587733441049067791,69312,Er
587736585509798112,94411,Er
588017979973238791,229390,SB
587739296700629170,122154,Ec
588017977830539421,226239,SB
587738946680652002,115231,SB
587742551223566569,172558,SB
587742061063307400,166926,Sc
587733425480532063,68227,Sc
587737808493936893,105399,Ei
588848900442030135,244019,SB
588011103183044898,199859,Sc
588007005773955306,192362,Sd
587742013289660586,163205,Ser
588017726543233131,222691,Er
587735343183495514,79274,SB
588017110224994456,269545,Sa
587741421634322740,149208,SB
587728918985113703,248703,SB
587725470128341351,6943,Sc
587733441586004071,69505,Er
588017704563900674,219002,Sb
587736783068856410,97393,Ei
587742615632216174,178634,Er
587732590641348786,58728,Sc
587725993036022028,14170,Ser
587742060517785808,166068,SB
587736915141984559,100051,Ec
587739719759233079,137427,Sc
588011218596397195,201409,Ei
587725552276078715,246735,SB
587736813669056817,99292,Ser
587725591458349208,246906,Ei
587735429080219756,82427,Ei
587725504481460463,8318,SB
587741820527903021,161067,SB
587745541057413261,189055,Sc
588017710978760914,219410,Ser
587738197192147134,109664,Er
587742013809426598,163578,Ser
587742014896275662,165049,Sc
587725491059884249,7875,Ei
587725469059121348,6619,Ei
587742901795029003,184615,SB
587727943496368232,22439,Sc
587734894359478352,76079,Er
587722984428732553,1763,Er
588011217530126480,201118,Sc
587736897963163796,99428,Ei
587736975271985513,257280,Sen
587742013302374642,163450,Ser
587742628530684156,179672,Er
588017730835841189,223743,Ei
587738951494533230,117004,Er
587733411518873699,67535,Sb
587732703405670492,60785,Er
588297865262923850,240406,Ser
587732136451637385,52065,Sb
587733399710597226,66726,Er
587729774757347366,38788,Ei
587736977418420379,104053,SB
588017979454390911,228966,Ser
588295842857943202,238719,Er
587732577238057127,56680,Er
588011122503254172,199938,Sb
587729751136403912,37679,Sen
587732701790273667,59565,Ser
587733411530014787,253479,Sen
587739810498347322,140656,Ec
587736751937486959,96278,Sb
587732702322688168,59878,SB
587736921042714900,101320,Ec
587732471462887573,53636,Ser
588016840710881554,205686,Er
588848900431216934,243793,SB
587734949133746252,77024,Ei
587738411399512281,111116,SB
587736584437891394,93717,Sb
588017978893664373,227639,Ei
587742566787907748,173157,SB
587739304751202563,122908,Ei
587735044154523703,78222,Sc
587739382068805963,125267,SB
587742615102030137,178619,Ei
587732703407505577,252665,Ser
587738410864345286,110896,Sc
587732483274506407,252002,Ec
587733603719512258,70081,SB
587732582054035611,58151,Sc
588016891713945646,207055,Sc
588848900986110263,273709,Sc
587736753547641058,96823,Ei
587739843771105428,144316,Ei
587729387680956591,35026,Ei
587742903405051972,184967,Sc
587739610239008830,132966,Ei
587741533300719945,152625,SB
587739809947648050,261757,Sc
587735343191687282,79394,Er
587742629065982057,179929,Ei
588023239670366468,236008,Sc
587731887348121758,48432,Sa
587742550148907237,171839,Er
587733427623231637,253554,Ser
587739302604046465,122193,Sc
587739158720282812,121312,SB
587739652642504927,134797,SB
588017991238746406,230688,Ser
587738946661253259,114968,Sb
587736543628230828,92382,Sb
587732770505359505,61406,Er
587726031728935166,17671,Ei
587741567123783750,153704,Er
587742012763144211,162779,Ei
587726014539497682,14968,Ei
588013381668175970,203161,Sc
587742062667890775,169079,Sc
588297863120683084,239011,Sb
588017567093424207,209989,Ei
588298662505808052,240878,Ei
587742576994484361,176122,Sen
587729159509114997,31376,Ser
587739406251196615,126171,Ei
588007005794336824,192553,SB
587736808305721588,98271,SB
587739098062979141,118062,SB
587742014900928703,165092,Sc
588017722255081475,221028,SB
587737827289399494,107251,SB
587738568170733658,111781,Sc
587735349089927446,81626,SB
587739607561732209,131381,Ec
588015507672072220,288656,Ei
587741815699013928,159810,Er
587731186744098930,279553,Ei
587728307493470329,22963,Er
587726032240246903,247670,SB
588017948813885533,224893,SB
587741603100164179,155426,Sb
587741709420986467,157075,Er
587735490819391675,83152,Ei
587732484362207453,55983,Er
587737809574887560,105912,Sc
587739153888903825,120708,SB
587739407841165560,128117,Ei
588017116659515465,209181,Er
588017726544478429,222718,Ei
587739457764458696,129376,SB
587732771576021055,62316,Ei
587736585509273640,94393,SB
587741533849190535,153211,Er
587739406226358442,125836,Er
588017703470760155,217228,Ei
587725551192506671,246628,Sc
587742060540330123,166396,Er
587734304340181149,286691,Sc
587728878731591771,25138,Sb
587739458838069462,129683,SB
587733410986328244,67319,Sb
587741709939048732,157136,SB
587733412057907341,67776,Ei
588017991777058857,231209,Sd
587738569773416593,112323,Er
588017109679866014,207528,Sc
587728931335700601,248775,Sc
587741708885622984,156739,Sc
588013382741852262,204018,Sc
587729652890206599,36940,Sc
587730023332053278,42118,Sb
587741490902597767,150903,Er
587739406236188722,125947,SB
587725040630562889,4565,Ser
588023240743583825,236176,SB
587729159514685644,249210,Sc
588011216987619466,200883,SB
587737825146896408,106436,Ser
587733410442969239,67043,Sc
587739406775353408,126725,Sc
587735349113585775,81984,Sc
587742062163001596,168923,Sb
587741602032517187,154839,SB
587729748448051320,37490,Er
587733079731208390,253020,Sc
587735344263659720,79733,Sc
588017678766571834,215546,Sb
587739457225818222,129220,Ei
587742061616627856,167951,Er
587745538908815584,188142,Sc
587733399177724014,66505,Ei
587739132426649794,120083,Ec
587726031726051487,17637,Ei
587739457761640588,129316,SB
587725551733047559,9650,SB
588017991236583579,272162,Sc
587741722823688327,158352,Ei
587728879795700010,25502,Ser
587733609091694802,72047,Ei
587729386083254308,34181,Ei
587739157113733338,120978,Er
587732484354343088,55854,Ser
587739646211457222,261008,Ei
588017977281282133,225676,Ei
587739097527877738,117911,SB
587742014882775200,164816,Er
587736619862327694,95811,Sb
587739408408248496,129095,Ser
587742616168825039,178787,Er
587739408406741161,129052,Ei
587734892218941537,75405,Sc
587736478673273192,89598,Sen
588016879360409993,206302,Ei
587742572149997702,174263,Ser
587739406241103876,126036,Ei
587726102028157126,21285,Er
587734893823262828,75899,Ei
587739406801567966,260171,SB
587738953103179963,117304,Sb
587738570041655474,112540,Ec
587742614558015591,178440,Er
587739458837348382,129646,Ei
587741722823688600,158363,Ei
587739408385769638,128801,Ec
587730021717639388,41037,SB
587741490354454831,150321,Er
587724648191098982,2328,Sd
587739376169189503,259785,Sd
587736542560518401,91594,Sb
588023045865931003,235116,Sb
587739097530237024,117940,SB
588848900977983494,244758,Er
588007004164980910,190939,Er
587739721903243379,139288,Sc
587739844319510744,144672,SB
587731873922679072,47589,SB
587741533857120305,153282,Sb
587726016689078504,247514,Sc
587742774014771303,181252,Er
587735348551155968,81151,Sen
587730023332577608,42140,Er
587729387141529731,34624,SB
588297863110131836,238863,Sb
587742014351605812,164309,SB
587742188831244366,169736,Ec
587728919520215230,27052,SB
587742615638900895,178747,Sb
587733079200956595,63709,SB
587739303145504947,122435,Sc
587732484370137297,56114,Ser
587729752741904679,38075,Sc
587736753005199623,256531,Ser
587739809951907980,139924,Ec
587728880331128982,25787,Sb
588848898853765295,242211,Ei
587733442118680846,69634,Ei
587735665307812079,84634,SB
587741708863537280,156448,Er
587737809570300140,105846,Ec
587735344799547580,254874,SB
587725819099676766,247123,Er
587739158723231845,121352,Sb
588023669706391619,236990,Sb
587739114172252301,118504,Sc
587732049488380076,49993,Ei
587728668801892684,248368,SB
588023670240903322,272878,SB
587732483834118336,55582,Ei
587742864742809709,183947,SB
587738568172044388,111805,Er
587745540510253437,188710,Er
587722983899005139,1512,Sc
587737825672233257,106494,Er
587739811039019521,141310,Er
588023046939214071,235479,Ec
588017978884620290,271815,Sd
587742593085079745,177242,Er
587736977416585235,104008,Sc
587739720310128990,138212,Sc
587742610266521776,177600,Sb
587741721746210943,157908,Sb
587741709421445260,157085,Sc
587738952028258460,117072,Ei
587725980153151696,13841,SB
588017979441348698,228665,Ei
588297863117602948,238976,Sb
587739810488779082,140454,Sb
587736813672595681,99337,Sc
587725470129848507,6962,Sb
587741532784361625,152433,Ec
587733398652518789,253322,Sc
587729776374710620,38944,Sen
587739131351925080,119507,Ser
587741828047110291,264099,Sen
587725470667571216,7194,Sb
587739132421669159,119950,SB
587725994647814397,14466,Er
588017992309539078,231498,Sc
587738570315530364,112645,Er
587742864743006228,266720,Sc
587724649263399063,2859,Sb
587741489822236862,262907,SB
587734623235735874,73616,Sen
587741533310746844,152785,Ei
587742010043138458,264194,Ec
587736541491232959,90976,SB
587742572685623427,174408,Sb
587742573760610445,265591,Sc
587736753013064123,96689,Er
587726032770760871,18453,SB
587735744221544570,88200,Sb
587732771593781328,62645,SB
588017627219820742,214665,Sb
587731185136238788,276881,Sc
587742014344593595,164194,Sb
587741601500430497,263400,Ei
587741533864526036,153417,Sc
587726014543888531,247322,Sc
587739608095785021,131600,Er
587742061081133166,167187,Ei
587739406796980392,127037,Sc
587732771056844979,62091,Er
587739506087297082,130698,Sc
587731513143918770,284103,Er
587729155747086410,30001,SB
587731889504518271,48664,Ec
587736476514451631,88438,Ser
587732470386262069,251843,Ei
588017703478820993,270666,Sc
587735744225083660,88258,Ei
587736802936160375,97709,Ei
587732484897046632,56301,SB
587739809961607306,140188,Sb
587726015616319690,15880,SB
588017625610911870,213576,SB
587739811569008886,261943,Sb
587741709940752639,157164,Sc
587729777452712211,39411,Sc
587732483803316486,55148,Ser
587738372744872295,110008,Sc
587731187805782177,280904,Er
588295840707444777,238088,Er
588018253224214676,234388,SB
588017112365531325,208531,Ei
587739609701613651,132602,SB
587736941991231765,102145,SB
587728950124347518,28861,SB
587733603728949639,70199,Ei
587738195587694715,109089,SB
587733410986918113,253439,SB
587726015091835195,15693,Ec
587729156280287358,30017,Sen
587739706340999273,135155,SB
587742864750739561,184068,Ei
587735043070099845,77675,SB
588017978359414843,226831,Ec
588010358012051596,195264,Ei
588018056204255664,232874,Sb
587739843771039927,144312,SB
587731513684590713,284913,Ec
587741533307142202,152754,Er
587745402534101298,187377,Sc
587734892755550345,75592,SB
588018090541187135,233630,Ser
587733399707648097,66690,Sb
587742014903287899,165110,Sc
587731521199341873,44572,Sb
587735744230588868,88391,SB
588015510348693596,294552,Sen
587745402003849224,187243,Er
587730847961055766,274683,Er
588298661967560873,240703,Sc
587726033875239084,20268,Ei
587742567320387760,173275,Ei
587724649263923357,2876,A
587737825144602817,106421,SB
587729747912360250,37444,SB
587739809961607530,140198,Er
587736809917972608,98824,SB
587742061605617788,167810,Ec
587745243088683159,186277,Ei
587742061098893322,167475,Sc
587741532792553586,152587,Sb
587739157648113815,121071,SB
587730847965512110,274812,SB
587739406234550341,125933,Ei
587742775085170819,181858,Sen
587742577521000573,176307,Sb
587729386606887043,34297,Sc
587741490354716964,150323,Sb
587735241177563273,78979,Ei
587725550675296415,246612,Sd
587725817482051637,12652,Sb
587741392108060886,148693,Ec
588013383793115478,204511,Ser
587739844856644024,144976,Er
587736781996753024,97006,Sc
588010135194763434,194490,Ei
588013382210420877,269094,Ei
587742189909114976,170314,Er
588015508205797426,289811,Sc
587728880342794373,25953,Ei
587736523762499792,89923,Sc
587741602030420137,263417,Sb
587741601489223830,154406,Ser
587739458837741745,129660,SB
587742013293527199,163270,Ei
587734891672961172,75028,Ei
587735349646655567,82246,Ser
587745541051384067,267329,Sc
587739720834351368,138422,Ei
587725470663246182,7139,Sb
588010359086579940,196190,Sb
588017603608838154,211152,Ei
587737826744336766,106914,Sb
587728880867410223,26061,Er
587738948830822603,116671,Sb
587742191528247491,171396,Er
587736898499576085,99511,SB
587734622169464982,73162,Ei
587729970183143712,40389,Sc
587732770524758155,61680,Sc
587742576992976910,176091,Sb
587736899036643564,99635,Sb
587736812598329499,99056,Ei
588017704017002739,218145,Sb
588013383801831667,269196,Sc
587733081883803734,253155,Ec
587735349645148300,82225,Sc
587739158191145086,121241,SB
588011124651196580,200597,Sc
587729385537011827,33708,Sen
587738946139127965,114776,Ei
587728917374697620,26820,Ei
587732769983824063,61220,Ei
587731873386856822,47453,Sc
587732582051479740,58097,Ser
588017992309670122,231510,Ser
587738569775775884,258446,Sc
588007004734619817,191740,Sc
587725816962875604,12558,Er
588295840172867714,238005,Ser
587742903936286796,184992,Sb
588017992833630388,272293,Er
588017702922944650,216234,Ser
588007005257859188,192075,Er
588017569241432187,210413,Ei
587722984440659987,1963,Sc
587729971251576876,40603,Sc
587739810498937214,140708,SB
587739408397369494,128941,Er
587742014912790710,165345,Ei
587735665859035454,85161,SB
587729970720604425,40534,Ei
587745541056233650,267334,Er
587738411402395711,258300,Sd
587742629598331112,180145,Sc
587744875328766191,186155,Ei
587733605337006290,71290,Sc
587737810103828528,106001,Ei
587736586571874437,94922,Sc
587742567322353780,173313,Sc
587736809912467711,98721,Er
587729158437994540,30510,Sb
587738067807043883,108494,Ec
587742012739354774,162347,SB
587739610241957981,260920,SB
587732771033710922,61724,SB
587735694840496267,86084,Sb
587739828740292817,143730,Sb
587742059993628792,165715,Sc
587726102028091598,21284,Er
588017726011080859,222426,Ser
588015510367830143,295272,Er
587741532792357029,152586,Sb
587731872850379127,47333,Sb
587729408071565493,249669,Sc
587722983909097776,1668,SB
588023670246277337,237315,Sc
587727867255914845,21878,Er
587732577758675094,56739,Sc
587730023325303026,41969,Er
587738196653769140,109414,Ec
588295840170180746,237978,Sb
587735348563738628,81288,SB
587732157391241433,251816,Ei
587736915138773162,99998,Er
587731500261834946,44053,Ei
587739843780280425,144451,Sc
588017947199799442,223939,Ei
587737810113069150,106137,Sc
587732702865129599,60376,Ei
587739608640061544,132078,Ei
587729233054138780,33517,SB
587741387273142512,148130,Ei
588023240743256203,236160,Ei
587735743159927480,87930,Sb
587732771580870788,62411,Er
587742865819828360,184318,SB
587742061084082324,264738,Sc
587722981745230031,48,Sd
587739506617483375,260602,SB
587732772117807239,252911,SB
587731512082563224,283021,Er
587736618786226318,95173,Sc
587739377243390050,123934,Er
587739377227858473,259813,Ec
587738570314547431,112635,SB
588015507681116324,289008,Er
588013383808647319,204681,Er
587742014373953758,164650,Sb
587733422795849850,68026,Ser
587731679576260743,45356,Sc
588017625086885971,213500,Sd
588011217522851975,200972,Sc
587729388219924647,35381,SB
587741602022227986,263404,SB
587736916215988431,257001,SB
587735694843379798,255520,Sd
588011219142705264,201739,Ei
587736807761903760,97961,Sen
588017979412971645,228240,Ec
587731680656097450,45793,Sb
587728677929222220,24824,SB
587726032780132450,18590,Ser
588010358539354256,195522,Sc
588010879833735326,198475,Er
587722983892254953,1384,Sen
587741421105643528,149131,Ec
587725551215444068,9519,Sb
587739406241169605,126038,SB
588017606303416382,213278,Sen
587731870167466135,46849,Sb
587735665317511454,84784,Sb
587742775631741054,266530,Ei
587735348011336092,80599,Sc
587742773488582746,181088,SB
587736782000029927,97082,Ec
587736585513861416,94505,Sc
587739828200341654,143227,SB
587736898500493490,256883,SB
587741709402243401,156805,Er
587733397568356378,65653,Ei
587736619858657555,95731,Ser
587744637490888993,185419,Ser
587736542014668949,91043,Sb
588017991231865032,230497,Sb
587741819991032031,161018,Sb
587739720832647347,138378,Sc
587739708492152956,136920,Er
587739406761197762,126569,Sb
587732583128301718,58387,Sb
588017979430731821,228511,Sc
587733079200235672,63693,SB
587745243089141970,186291,Ei
587733080814649488,64495,Ei
587735666384896170,85347,SB
587731186732302517,279090,Ei
588017605752520803,212729,Ser
587726031180136585,16971,Ei
587736477598417168,89042,Sb
588017702934544419,216419,Er
587736547388096925,256235,Sen
587726032246341779,18031,Sb
587729774754070809,38743,Sc
587736477062070434,88736,Er
587729409146290364,36268,Ec
587728930271133806,27252,SB
587734892214419515,75328,Er
587741724974907540,158783,Sc
587739811030827247,261896,Ser
588017567097487526,210047,Sb
587725469593436277,6786,Sb
587735042538733630,77523,SB
587731681183727876,45832,A
587739507153305706,130965,Ser
587733603733864746,70274,Ser
587739506089394188,130749,Er
587739405714194457,125720,Sb
587742774012936282,181209,SB
587737826752856271,107055,Sc
588018055649755277,232325,Sc
587732135921975376,51970,Er
587726016151027747,16275,Sc
587732701264937057,59352,Ei
588013381665095833,203129,Sd
588297865796452495,240528,Sb
587732482751987869,54444,Ei
588016892244983849,207116,Ei
587725040634626193,4619,Ser
587731512085971114,283132,Er
587742774025453637,181408,Sc
587739458836496552,129634,SB
587738411397677221,111081,Er
587729751132537113,37634,Er
587729158433407043,30446,Ei
587741819454554340,160986,Er
587729778515968197,39766,SB
587729778525012224,39885,Ei
587735349098119382,81721,Sen
588007004724134180,267645,SB
587739652105699573,134712,Sc
588017728688095330,271293,Ec
587725040633905284,4608,Sb
587741709951696975,157322,Er
